날짜,서컨물동량,남해2지선_가락IC-서부산TG_lag1,중앙선_대동IC-초정IC_lag5,남해선(순천-부산)_김해JC-동김해IC_lag7,부산신항선_대청IC-진해IC_lag7,부산신항선_남진례IC-대청IC_lag7,부산신항선_진해IC-남문대교_lag7
2024-12-27,-386.45161290322585,6501.311046025105,-3140.6997890295356,1251.2146218487396,-1030.7000000000007,-434.72999999999956,1004.8800000000001
2024-12-28,-595.8947368421052,4718.668151260505,-3256.51474789916,254.5934745762711,-2029.766169154229,-1307.0,558.313432835821
2024-12-29,-1012.8571428571429,8203.374159663865,-3133.726075949367,126.62386554621844,-1717.1542288557212,-983.4577114427857,302.8656716417911
2024-12-30,-630.7872340425531,5504.127991631799,-1364.3281092436976,1538.4626160337548,-337.17326732673246,163.75247524752558,1137.6584158415844
2024-12-31,-1034.8315789473684,-4297.271265822785,-492.41180672268905,1292.5617721518984,-472.8514851485161,144.14851485148574,976.8613861386139
2025-01-01,2624.7473684210527,-1619.4134033613445,-2838.3844725738395,1145.0328691983113,-907.5714285714275,-224.45320197044384,886.5566502463053
2025-01-02,3206.8297872340427,-1307.7176470588238,-3121.7590336134454,989.2430672268911,-1080.9108910891082,-328.1089108910892,686.5693069306926
2025-01-04,-492.8947368421052,-1499.3018487394954,-3256.51474789916,784.9734745762712,-1522.766169154229,-914.0,658.313432835821
2025-01-06,208.2127659574469,-1779.0920083682004,-1364.3281092436976,3044.172616033755,396.82673267326754,685.7524752475256,1542.6584158415844
2025-01-07,237.16842105263163,-1714.9412658227843,-492.41180672268905,3272.421772151899,-12.851485148516076,442.14851485148574,1277.8613861386139
2025-01-08,109.74736842105267,-1819.473403361345,-2838.3844725738395,3324.692869198311,-202.57142857142753,279.54679802955616,1319.5566502463053
2025-01-09,-1019.1702127659576,-1499.397647058824,-3121.7590336134454,3002.6330672268905,-51.91089108910819,524.8910891089108,1333.5693069306926
2025-01-10,474.54838709677415,-1165.0589539748953,-3140.6997890295356,3236.3446218487397,-398.7000000000007,149.27000000000044,1154.88
2025-01-11,28.105263157894797,-1390.7418487394955,-3256.51474789916,1205.063474576271,-1102.766169154229,-440.0,875.313432835821
2025-01-12,-1021.8571428571429,-1833.1658403361344,-3133.726075949367,406.86386554621856,-1247.1542288557212,-734.4577114427857,311.8656716417911
2025-01-13,-355.7872340425531,-1394.9320083682005,-1364.3281092436976,3639.8626160337553,968.8267326732675,1312.7524752475256,1948.6584158415844
2025-01-14,-1398.8315789473684,-1605.201265822784,-492.41180672268905,3625.9417721518976,1162.148514851484,1559.1485148514857,1777.8613861386139
