날짜,남컨물동량,남해2지선_가락IC-서부산TG_lag0,중앙선_대동IC-초정IC_lag10,부산신항선_진해IC-남문대교_lag0
2023-12-20,-1764.242574257426,-1118.9812658227847,-1364.3281092436976,82.97724137931039
2023-12-21,-2635.1649484536083,-1338.9434033613443,-492.41180672268905,52.25495049504934
2023-12-23,330.6400000000003,-1017.7789539748951,-3121.7590336134454,9.488855721393065
2023-12-26,3579.6792452830186,-1014.3520083682006,-3133.726075949367,-63.18366336633676
2023-12-27,-3423.242574257426,-819.9512658227841,-1364.3281092436976,81.49724137931037
2023-12-29,-1171.865168539326,-1275.397647058824,-2838.3844725738395,-196.25009999999986
2023-12-30,-1564.3599999999997,-1288.7489539748954,-3121.7590336134454,-85.43114427860695
2024-01-04,3819.8350515463917,7646.316596638656,-492.41180672268905,-31.185049504950598
2024-01-05,-1036.865168539326,5498.892352941177,-2838.3844725738395,-36.7100999999999
2024-01-06,-4570.36,5337.481046025105,-3121.7590336134454,33.60885572139307
2024-01-08,-2872.92,7863.844159663865,-3256.51474789916,-5.351782178217718
2024-01-10,-2586.242574257426,8131.068734177216,-1364.3281092436976,-59.722758620689774
2024-01-11,612.8350515463917,8439.076596638657,-492.41180672268905,15.884950495049452
2024-01-12,1717.134831460674,6982.532352941176,-2838.3844725738395,64.17989999999998
2024-01-13,1051.6400000000003,5339.5210460251055,-3121.7590336134454,-15.17114427860696
2024-01-16,-2923.3207547169814,8099.647991631799,-3133.726075949367,-87.48366336633671
2024-01-17,-1627.242574257426,8463.618734177217,-1364.3281092436976,-64.71275862068967
2024-01-18,-2601.1649484536083,6199.9165966386545,-492.41180672268905,-97.24504950495054
2024-01-19,-2137.865168539326,6355.2123529411765,-2838.3844725738395,9.429900000000089
2024-01-20,-1833.3599999999997,4967.331046025105,-3121.7590336134454,-31.101144278606938
2024-01-21,-870.0736196319021,3493.928151260505,-3140.6997890295356,-10.797810945273639
2024-01-22,7013.08,8115.154159663864,-3256.51474789916,25.598217821782328
2024-01-23,-5232.320754716981,7504.797991631799,-3133.726075949367,-17.663663366336777
2024-01-24,3793.757425742574,7907.498734177215,-1364.3281092436976,-1.6927586206896876
2024-01-25,-2202.1649484536083,8139.856596638655,-492.41180672268905,0.1449504950494429
2024-01-27,1526.6400000000003,5980.201046025106,-3121.7590336134454,-1.571144278606937
2024-01-28,2138.926380368098,3261.5381512605045,-3140.6997890295356,-12.617810945273632
2024-01-31,-6.242574257425986,7571.578734177215,-1364.3281092436976,-7.382758620689742
2024-02-01,1069.8350515463917,7446.006596638655,-492.41180672268905,-38.5550495049506
