날짜,서컨물동량,남해2지선_가락IC-서부산TG_lag1,중앙선_대동IC-초정IC_lag5,남해선(순천-부산)_김해JC-동김해IC_lag7,부산신항선_대청IC-진해IC_lag7,부산신항선_남진례IC-대청IC_lag7,부산신항선_진해IC-남문대교_lag7
2024-07-26,-184.45161290322585,-1525.2489539748954,-3140.6997890295356,-1403.2253781512604,-982.64105,-686.4485999999999,-363.53009999999995
2024-07-27,4891.105263157895,-1673.6818487394953,-3256.51474789916,-473.74652542372905,36.57532338308465,49.257611940298375,-5.0311442786069165
2024-07-28,-1727.857142857143,-1771.0858403361344,-3133.726075949367,28.903865546218526,34.98582089552241,38.78179104477613,-2.8778109452736373
2024-07-29,-1237.787234042553,-1517.1720083682012,-1364.3281092436976,755.1326160337549,-402.4633663366335,-214.75910891089097,-143.83178217821774
2024-07-30,114.16842105263163,-1796.6912658227843,-492.41180672268905,1257.5717721518986,-268.12331683168304,-79.98960396039615,-109.08366336633674
2024-07-31,-628.2526315789473,6462.596596638655,-2838.3844725738395,1026.4728691983119,-169.0498029556652,-2.7006403940888504,-74.99275862068976
2024-08-01,577.8297872340424,2597.682352941176,-3121.7590336134454,1096.903067226891,4.834900990099413,121.34103960396033,34.71495049504938
2024-08-02,-1515.4516129032259,1768.3010460251048,-3140.6997890295356,1131.6746218487397,161.96894999999995,228.04140000000007,118.4099
2024-08-03,-1174.8947368421052,3851.0681512605042,-3256.51474789916,244.96347457627098,41.605323383084624,71.11761194029839,12.158855721393081
2024-08-04,442.1428571428571,6171.4541596638655,-3133.726075949367,105.24386554621844,18.715820895522427,23.59179104477613,-0.13781094527363535
2024-08-05,-1223.787234042553,5777.0779916318,-1364.3281092436976,1729.0426160337547,380.96663366336634,370.6908910891093,216.8482178217822
2024-08-06,178.16842105263163,6205.828734177215,-492.41180672268905,1969.9317721518983,503.0466831683166,483.93039603960415,317.65633663366316
2024-08-07,686.7473684210527,6827.096596638655,-2838.3844725738395,1769.8628691983113,649.6501970443351,596.2193596059112,289.37724137931025
2024-08-08,234.82978723404244,6324.3323529411755,-3121.7590336134454,-2424.3969327731093,-761.495099009901,-633.0789603960395,-534.3750495049505
2024-08-09,-1349.4516129032259,5106.071046025105,-3140.6997890295356,906.5846218487395,139.91895000000022,168.78139999999985,118.13990000000001
2024-08-10,2489.105263157895,3567.2081512605046,-3256.51474789916,246.75347457627095,325.0153233830847,246.09761194029852,110.58885572139303
2024-08-11,-16.85714285714289,7197.504159663865,-3133.726075949367,141.4338655462185,-67.5641791044776,-31.58820895522382,-12.207810945273636
2024-08-12,-1253.787234042553,7021.9979916318,-1364.3281092436976,1814.392616033755,405.4166336633666,390.0208910891092,258.7682178217823
2024-08-13,3233.168421052632,6962.608734177215,-492.41180672268905,1337.1417721518983,-574.6033168316831,-250.92960396039598,-102.71366336633673
2024-08-14,-439.25263157894733,4788.706596638655,-2838.3844725738395,960.4328691983119,28.5101970443352,116.96935960591122,132.51724137931035
2024-08-15,-1500.1702127659576,6369.182352941176,-3121.7590336134454,1223.743067226891,56.31490099009943,125.18103960396047,136.64495049504944
2024-08-16,-29.45161290322585,4275.701046025104,-3140.6997890295356,1646.60462184874,106.70895000000019,176.03139999999985,161.17989999999998
2024-08-17,4318.105263157895,3966.898151260504,-3256.51474789916,471.5234745762709,53.14532338308459,86.63761194029837,44.88885572139304
2024-08-18,5188.142857142857,7360.544159663866,-3133.726075949367,182.5638655462185,27.295820895522354,36.711791044776135,2.002189054726365
2024-08-19,-791.7872340425531,6191.4179916318,-1364.3281092436976,1801.102616033755,273.3866336633664,297.750891089109,223.31821782178224
2024-08-20,-155.83157894736837,5739.608734177215,-492.41180672268905,1724.4917721518987,162.20668316831689,225.02039603960384,190.69633663366335
2024-08-21,-329.25263157894733,5732.466596638656,-2838.3844725738395,1556.5528691983118,-37.61980295566491,83.65935960591128,107.30724137931031
2024-08-23,-1021.4516129032259,4406.301046025106,-3140.6997890295356,1619.9246218487397,-641.88105,-398.9785999999999,-151.03009999999995
2024-08-24,-421.8947368421052,3605.968151260505,-3256.51474789916,434.13347457627106,113.80532338308467,121.66761194029846,44.708855721393036
2024-08-25,1399.142857142857,7286.974159663866,-3133.726075949367,218.22386554621846,-111.66417910447763,-58.518208955223855,-12.967810945273634
2024-08-26,157.2127659574469,6105.787991631799,-1364.3281092436976,1920.302616033755,76.35663366336621,114.32089108910918,110.1282178217823
2024-08-27,-988.8315789473684,6640.978734177216,-492.41180672268905,1811.8517721518983,50.07668316831678,122.37039603960397,123.68633663366336
2024-08-28,-129.25263157894733,6348.396596638656,-2838.3844725738395,1794.1628691983115,236.1101970443351,278.5393596059114,209.11724137931026
2024-08-29,-1508.1702127659576,4946.062352941177,-3121.7590336134454,1591.2130672268904,271.48490099009905,308.6210396039605,260.2149504950494
2024-08-30,1937.5483870967741,3634.3210460251053,-3140.6997890295356,2037.6246218487395,289.17895,318.6014,232.72990000000016
2024-08-31,-1672.8947368421052,2995.3181512605042,-3256.51474789916,733.4334745762712,46.265323383084706,80.12761194029838,61.87885572139305
2024-09-02,2447.212765957447,6028.387991631799,-1364.3281092436976,2307.9926160337545,257.6566336633664,309.37089108910914,233.5982178217822
2024-09-03,-23.83157894736837,7268.688734177215,-492.41180672268905,2183.831772151899,245.38668316831672,318.43039603960415,243.7463366336633
2024-09-04,-390.25263157894733,6614.706596638655,-2838.3844725738395,1603.5428691983116,137.18019704433482,229.21935960591122,199.47724137931039
2024-09-05,-479.17021276595756,5346.602352941176,-3121.7590336134454,2246.5930672268905,-130.61509900990086,42.03103960396038,50.87495049504946
2024-09-06,-1528.4516129032259,4001.051046025105,-3140.6997890295356,1420.0546218487398,120.0589500000001,202.61140000000023,152.19990000000018
2024-09-07,-1673.8947368421052,3103.1581512605044,-3256.51474789916,284.713474576271,-296.41467661691536,-128.48238805970163,-59.271144278606954
2024-09-08,-1315.857142857143,7551.334159663865,-3133.726075949367,13.603865546218458,-194.04417910447762,-115.52820895522385,-32.537810945273634
2024-09-09,612.2127659574469,7937.517991631798,-1364.3281092436976,-4036.9773839662453,-2179.8133663366334,-1526.6891089108908,-834.7017821782177
2024-09-10,726.1684210526316,5883.0287341772155,-492.41180672268905,-4854.338227848101,-2653.693316831683,-1832.679603960396,-978.1236633663367
2024-09-11,933.7473684210527,6615.696596638655,-2838.3844725738395,-3918.9271308016887,-2210.459802955665,-1545.1706403940889,-910.4127586206897
2024-09-12,-407.17021276595756,5398.382352941177,-3121.7590336134454,566.2430672268911,-622.4350990099006,-367.3389603960395,-172.14504950495052
2024-09-13,739.5483870967741,3354.721046025105,-3140.6997890295356,1015.3246218487393,-206.1910499999999,-59.65859999999998,132.61990000000003
2024-09-14,-1440.8947368421052,-1118.6818487394955,-3256.51474789916,-455.1965254237289,-393.67467661691535,-103.73238805970163,-18.031144278606916
2024-09-15,-106.85714285714289,-4556.315840336135,-3133.726075949367,230.6838655462185,-6.884179104477596,3.491791044776164,15.292189054726364
2024-09-16,-908.7872340425531,-5624.502008368201,-1364.3281092436976,1994.0326160337545,-7.753366336633462,106.48089108910904,102.04821782178226
2024-09-17,-22.83157894736837,1456.1487341772154,-492.41180672268905,2037.7617721518982,-25.28331683168335,101.46039603960389,98.52633663366328
2024-09-19,-1291.1702127659576,5901.002352941176,-3121.7590336134454,1506.2230672268906,-45.62509900990062,80.47103960396043,84.61495049504947
2024-09-21,-1673.8947368421052,4175.238151260504,-3256.51474789916,963.213474576271,192.00532338308471,212.09761194029852,156.36885572139306
2024-09-22,-1762.857142857143,6841.654159663864,-3133.726075949367,389.9238655462185,-94.6941791044776,-49.91820895522386,-5.067810945273635
2024-09-23,-666.7872340425531,6706.9879916318,-1364.3281092436976,1971.2026160337546,375.0066336633663,396.8608910891089,279.3682178217822
2024-09-25,-959.2526315789473,7026.436596638655,-2838.3844725738395,2141.1628691983115,336.480197044335,354.29935960591115,275.88724137931024
2024-09-26,-1139.1702127659576,6590.802352941177,-3121.7590336134454,-2116.866932773109,-1379.6850990099008,-987.8889603960396,-676.6450495049505
2024-09-27,637.5483870967741,4400.2710460251055,-3140.6997890295356,1245.4946218487394,24.578950000000077,111.30140000000029,138.2799000000001
2024-09-28,-394.8947368421052,4581.778151260504,-3256.51474789916,678.8534745762709,70.74532338308472,102.67761194029845,60.32885572139304
2024-09-29,158.1428571428571,7159.764159663865,-3133.726075949367,270.0538655462184,-112.8841791044776,-53.758208955223836,-14.687810945273633
2024-09-30,952.2127659574469,5411.227991631799,-1364.3281092436976,1671.9626160337548,-123.14336633663379,20.15089108910911,37.168217821782264
2024-10-01,-1300.8315789473684,7905.398734177216,-492.41180672268905,2042.0117721518982,257.4066831683167,289.7403960396041,180.92633663366337
