날짜,북컨물동량,남해선(순천-부산)_김해JC-동김해IC_lag0,남해선(순천-부산)_북부산TG-김해JC_lag0,중앙선_대감JC-대동IC_lag0,부산신항선_대청IC-진해IC_lag1
2022-04-25,7458.995073891625,1944.3826160337549,3124.049240506329,961.9567364016748,-171.6933168316832
2022-04-26,1809.1497584541066,145.13177215189808,2148.0413080168782,-932.7397907949799,325.32019704433515
2022-04-27,1819.1400966183573,1813.4728691983119,2892.022616033755,271.34139240506374,455.9449009900991
2022-04-28,-219.8792270531394,1872.2130672268904,3103.456134453782,504.7441176470602,-92.76105000000007
2022-04-29,2792.9951219512186,1176.3846218487397,2339.451483050847,-542.2115062761495,-84.8646766169154
2022-04-30,2960.4326923076915,626.4734745762712,1174.185254237288,-128.9426359832637,32.545820895522354
2022-05-01,4873.8173076923085,107.57386554621849,333.6701260504201,-223.07476987447694,200.37663366336665
2022-05-02,122.995073891625,2172.5826160337547,3113.1892405063295,1059.0467364016731,404.94668316831667
2022-05-03,3434.1497584541066,2188.721772151898,3231.4713080168776,943.3502092050203,547.3301970443349
2022-05-05,-1788.8792270531394,-2066.216932773109,161.06613445378207,-5296.335882352941,290.6889500000002
2022-05-06,-1709.0048780487814,1410.7546218487396,2654.371483050847,-467.05150627614967,290.45532338308476
2022-05-07,4789.4326923076915,674.233474576271,1234.0852542372882,-173.58263598326357,28.25582089552239
2022-05-08,4606.8173076923085,157.70386554621848,385.6501260504201,-190.75476987447678,502.64663366336663
2022-05-09,-1565.004926108375,1839.4526160337546,2884.0992405063294,392.586736401674,611.4166831683169
2022-05-10,2891.1497584541066,1533.2817721518986,2829.9713080168776,-130.53979079498095,452.5801970443349
2022-05-11,-1605.8599033816427,1542.8228691983113,2883.6926160337553,-99.88860759493764,256.28490099009923
2022-05-12,-1988.8792270531394,1282.7630672268906,2919.6061344537816,-123.8058823529409,371.5389500000001
2022-05-13,2450.9951219512186,1171.3746218487395,2642.3114830508475,-97.35150627615076,30.095323383084633
2022-05-14,809.4326923076915,942.633474576271,1472.645254237288,281.56736401673606,146.57582089552233
2022-05-15,1677.8173076923085,179.58386554621848,396.3101260504201,-132.64476987447688,396.84663366336645
2022-05-16,4104.995073891625,1895.682616033755,3020.629240506329,412.4067364016737,237.91668316831692
2022-05-17,-5492.850241545893,1767.4917721518987,3113.571308016878,369.790209205019,213.40019704433507
2022-05-18,834.1400966183573,1762.0928691983117,3023.4126160337546,214.51139240506382,256.01490099009925
2022-05-19,5901.120772946861,1657.1730672268905,3109.706134453782,22.77411764705903,240.6889500000002
2022-05-20,-1619.0048780487814,1615.3346218487395,2960.9014830508477,195.18849372385012,209.79532338308468
2022-05-21,-908.5673076923085,928.5234745762709,1521.015254237288,322.1773640167362,364.06582089552234
2022-05-22,11065.817307692309,291.71386554621847,500.2801260504201,13.075230125523149,408.7366336633663
2022-05-23,4305.995073891625,4204.062616033754,3607.1392405063293,1786.3967364016735,401.9566831683169
2022-05-24,-1093.8502415458934,4316.581772151899,3803.661308016878,1638.0302092050206,516.8901970443349
2022-05-25,4499.140096618357,4553.082869198312,3822.102616033755,1937.4113924050635,421.8349009900994
2022-05-26,-903.8792270531394,3984.743067226891,3471.256134453782,874.9141176470603,430.15895
2022-05-27,-1997.0048780487814,4068.9946218487394,3420.2214830508474,1189.0284937238503,403.1553233830846
2022-05-28,6121.4326923076915,2682.4834745762714,2176.835254237288,1454.4673640167366,376.1058208955224
2022-05-29,3679.8173076923085,698.2938655462184,591.4601260504202,175.6252301255231,185.29663366336626
2022-05-30,-3205.004926108375,3643.8826160337558,3202.8092405063294,996.7967364016731,345.73668316831663
2022-05-31,4791.149758454107,3649.511772151899,3531.3513080168777,1381.1202092050207,-1260.219802955665
2022-06-01,883.1400966183573,-352.83713080168855,744.2126160337548,-4059.1286075949365,621.0349009900992
2022-06-02,-369.8792270531394,2943.7130672268904,3515.616134453782,963.0041176470586,1019.88895
2022-06-03,-2845.0048780487814,2751.9946218487394,3846.5214830508476,2174.388493723849,1060.1053233830846
2022-06-04,-1710.5673076923085,2176.0234745762714,2456.305254237288,1982.937364016736,26.475820895522418
2022-06-05,1074.8173076923085,260.36386554621856,446.7701260504201,8.055230125523167,-979.3733663366336
2022-06-06,-5038.004926108375,-1536.3273839662452,350.709240506329,-3953.9232635983262,-736.3533168316831
2022-06-07,1554.1497584541066,-196.038227848102,1617.531308016878,-2575.3497907949804,-465.8998029556651
2022-06-08,703.1400966183573,-238.59713080168876,1507.322616033755,-2467.318607594937,-597.7250990099005
2022-06-09,343.1207729468606,-294.7269327731092,1638.566134453782,-2894.8358823529406,-321.7410500000001
2022-06-10,-3595.0048780487814,-441.8653781512603,1469.0014830508476,-2815.56150627615,183.5253233830847
2022-06-11,-2192.5673076923085,273.7234745762712,1052.9452542372883,-417.1626359832635,454.2358208955224
2022-06-12,4514.8173076923085,123.32386554621849,392.00012605042014,-137.10476987447691,-106.33336633663339
2022-06-13,-7778.004926108375,-179.04738396624543,1696.5292405063292,-2084.123263598326,-676.4833168316832
2022-06-14,-2112.8502415458934,-588.5082278481013,1360.6813080168781,-3153.8897907949804,165.55019704433516
2022-06-15,-1402.8599033816427,1193.5828691983115,2839.5426160337547,-236.72860759493597,728.2149009900991
2022-06-16,-1171.8792270531394,2569.7630672268906,4023.4461344537817,1710.8441176470587,582.61895
2022-06-17,-4359.004878048781,2801.9546218487394,4015.3914830508475,2063.3984937238492,810.1953233830848
2022-06-18,942.4326923076915,1964.7434745762707,2389.9652542372883,1553.9173640167364,133.72582089552242
2022-06-19,2181.8173076923085,559.4538655462185,747.5701260504201,448.06523012552316,720.2666336633665
2022-06-20,-1640.004926108375,2635.632616033755,3944.0692405063287,2132.0567364016733,735.4066831683167
2022-06-21,-385.85024154589337,2649.4317721518983,4029.5913080168784,2033.210209205019,859.440197044335
2022-06-22,-608.8599033816427,2559.3628691983113,3936.052616033755,1928.5013924050636,707.1749009900991
2022-06-23,991.1207729468606,1752.5530672268906,3827.966134453782,1692.3641176470592,136.29895000000033
2022-06-24,4519.995121951219,1157.3046218487398,2892.8914830508475,-44.16150627615025,312.91532338308457
2022-06-25,-5227.5673076923085,1194.4934745762712,1897.1252542372881,850.5173640167359,95.71582089552243
2022-06-26,3314.8173076923085,256.9238655462185,537.5801260504202,110.5252301255232,421.0566336633665
2022-06-27,1167.995073891625,1375.342616033755,3390.499240506329,1023.6667364016739,316.0366831683168
2022-06-28,3271.1497584541066,1836.2717721518984,3522.6313080168784,1142.9402092050204,309.82019704433515
2022-06-29,-1925.8599033816427,1848.682869198312,3268.272616033755,837.0913924050637,318.1849009900993
2022-06-30,-1556.8792270531394,1671.1630672268911,3314.336134453782,438.02411764705903,630.2789499999999
2022-07-01,924.9951219512186,2156.5946218487397,3609.5614830508475,1137.59849372385,400.45532338308476
2022-07-02,3700.4326923076915,1307.543474576271,1928.555254237288,982.8173640167361,105.42582089552235
2022-07-03,-2568.1826923076915,372.37386554621855,611.0501260504201,207.78523012552319,215.08663366336623
2022-07-04,913.995073891625,2029.4826160337552,3450.2792405063287,1150.8967364016735,513.9166831683169
2022-07-05,-683.8502415458934,1815.9917721518987,3494.9313080168777,1144.9002092050196,-1632.579802955665
2022-07-07,-3339.8792270531394,1814.4830672268909,3582.126134453782,939.9241176470587,-1391.0410499999998
2022-07-08,-648.0048780487814,1820.6846218487399,3534.211483050847,1189.6084937238502,239.2753233830847
2022-07-09,4488.4326923076915,873.5234745762709,1642.415254237288,467.2273640167359,18.805820895522345
2022-07-10,4784.8173076923085,184.46386554621847,477.5501260504201,15.365230125523112,364.71663366336634
2022-07-11,1836.995073891625,1296.5326160337545,3013.659240506329,589.4367364016744,312.2066831683169
2022-07-12,2352.1497584541066,1658.1217721518988,3319.4213080168784,667.8902092050193,401.9501970443348
2022-07-13,-477.85990338164265,1895.0128691983118,3613.232616033755,1160.181392405064,234.5849009900994
2022-07-14,-1784.8792270531394,1512.993067226891,3380.326134453782,359.89411764705983,299.6089500000003
2022-07-15,2044.9951219512186,2078.7946218487396,3503.8214830508477,1186.638493723849,294.91532338308457
2022-07-16,-1263.5673076923085,821.733474576271,1553.5952542372884,329.31736401673606,276.9958208955224
2022-07-17,2610.8173076923085,228.12386554621855,506.0201260504201,48.11523012552311,35.7566336633663
2022-07-18,2555.995073891625,503.30261603375493,2515.159240506329,-520.9832635983257,237.60668316831698
2022-07-19,-1496.8502415458934,1480.8217721518986,3313.771308016878,625.5602092050194,352.44019704433504
2022-07-20,3775.1400966183573,1672.5328691983113,3187.642616033755,430.98139240506316,167.73490099009905
2022-07-21,-1907.8792270531394,1451.1230672268912,3276.116134453782,378.23411764706,514.5389500000001
2022-07-22,2056.9951219512186,2288.3646218487393,3728.1314830508472,1493.3984937238492,454.96532338308475
2022-07-23,3311.4326923076915,817.4134745762713,1619.0952542372884,541.0973640167367,37.32582089552233
2022-07-24,174.81730769230853,140.99386554621844,429.0801260504202,-56.094769874476924,548.0666336633662
2022-07-25,540.995073891625,1934.9626160337548,3424.249240506329,1015.7967364016731,416.9166831683169
2022-07-26,2147.1497584541066,2044.7417721518987,3723.731308016878,1410.2302092050195,688.7201970443348
2022-07-27,523.1400966183573,2073.3228691983113,3546.142616033755,1154.7113924050627,674.8249009900992
2022-07-28,-2838.8792270531394,1629.3030672268906,3532.6961344537817,563.5441176470595,515.0389500000001
2022-07-29,3436.9951219512186,1545.4646218487396,2999.991483050848,90.39849372384924,656.5653233830847
2022-07-30,2221.4326923076915,238.36347457627107,1105.5952542372884,-262.5426359832636,276.94582089552233
2022-07-31,-4262.1826923076915,72.00386554621844,369.60012605042016,-62.13476987447689,-265.05336633663364
2022-08-01,8024.995073891625,-217.5873839662454,1643.6792405063293,-1902.7632635983264,-322.51331683168337
2022-08-02,-230.85024154589337,-133.73822784810181,1833.761308016878,-2068.0097907949803,-481.42980295566485
2022-08-03,-1649.8599033816427,-272.6671308016885,1602.782616033755,-2573.398607594937,-392.9150990099006
2022-08-04,4449.120772946861,72.323067226891,2107.506134453782,-2097.4158823529406,-302.2410500000001
2022-08-05,-1293.0048780487814,167.34462184873973,2103.6814830508474,-1819.9515062761502,-101.10467661691541
2022-08-06,4542.4326923076915,121.15347457627104,971.3352542372882,-435.0626359832636,94.65582089552237
2022-08-07,-1803.1826923076915,214.39386554621854,474.7001260504202,76.60523012552312,-605.4933663366335
2022-08-08,-1427.004926108375,1430.5326160337545,3071.959240506329,506.6067364016744,-53.21331683168319
2022-08-09,-2103.8502415458934,1654.0117721518982,3361.1813080168777,840.3802092050191,67.32019704433515
2022-08-10,-500.85990338164265,1612.892869198312,3446.732616033755,948.101392405064,83.01490099009925
2022-08-11,1999.1207729468606,1289.6430672268907,3269.286134453782,126.76411764705881,196.38895000000002
2022-08-12,-5400.004878048781,1288.39462184874,2995.5114830508473,144.0584937238491,472.92532338308456
2022-08-13,782.4326923076915,799.8934745762713,1467.995254237288,521.7673640167359,66.41582089552236
2022-08-14,46.81730769230853,60.92386554621851,357.22012605042016,-180.10476987447691,-810.1833663366335
2022-08-15,-4382.004926108375,-2252.6673839662453,-45.020759493670994,-4761.043263598326,-111.78331683168335
2022-08-16,-37.85024154589337,1011.5917721518981,2941.8513080168777,-224.71979079497942,179.97019704433478
2022-08-17,-2651.8599033816427,836.1828691983119,2709.342616033755,-408.0486075949375,494.11490099009916
2022-08-18,4902.120772946861,1758.0430672268913,3441.336134453782,365.59411764705874,359.6889500000002
2022-08-19,1783.9951219512186,1909.9546218487394,3562.201483050847,1277.9484937238503,84.98532338308473
2022-08-20,7933.4326923076915,891.0234745762709,1797.915254237288,709.3373640167365,36.615820895522404
2022-08-21,-2789.1826923076915,265.4338655462185,499.22012605042016,-14.16476987447686,440.9166336633666
2022-08-22,-1196.004926108375,2456.092616033755,3876.829240506329,1782.336736401674,325.6766831683167
2022-08-23,1244.1497584541066,2160.211772151898,3740.4713080168776,1159.790209205019,79.59019704433513
2022-08-24,-370.85990338164265,1086.5328691983113,2945.232616033755,-86.25860759493662,447.28490099009923
2022-08-25,993.1207729468606,2151.283067226891,3738.0661344537816,820.1241176470594,467.76895000000013
2022-08-26,-132.0048780487814,2526.2446218487394,3844.781483050848,1346.0484937238489,302.42532338308456
2022-08-27,-6219.5673076923085,1315.863474576271,1930.2752542372882,645.6973640167362,-27.2541791044776
2022-08-28,-3854.1826923076915,323.1638655462185,559.3901260504201,49.2652301255232,465.2366336633663
2022-08-29,-141.004926108375,2486.232616033755,3767.329240506329,1454.6767364016741,415.0266831683166
2022-08-30,6392.149758454107,1957.7217721518982,3880.081308016878,1055.6102092050205,-14.869802955664909
2022-08-31,2287.1400966183573,446.96286919831164,2892.432616033755,-368.27860759493706,183.03490099009923
2022-09-01,-5304.879227053139,809.4430672268909,2906.1361344537822,-886.8558823529402,190.07895000000008
2022-09-02,3980.9951219512186,1608.5546218487398,3330.7214830508474,496.9284937238499,164.16532338308457
2022-09-03,-996.5673076923085,1002.883474576271,1854.955254237288,775.0773640167363,-36.07417910447765
2022-09-04,-3408.1826923076915,249.00386554621844,545.8401260504202,-31.214769874476815,-702.7533663366335
2022-09-07,-3627.8599033816427,2813.312869198312,4041.8326160337547,1637.9913924050634,225.2249009900993
2022-09-08,-25.879227053139402,1475.8030672268906,2999.8161344537816,-247.94588235294032,-2398.19105
2022-09-09,5682.995121951219,-3638.8653781512603,-1027.5285169491526,-7284.24150627615,-1266.4046766169154
2022-09-10,-6967.5673076923085,-2059.556525423729,-838.5947457627119,-3471.722635983264,-179.42417910447762
2022-09-11,-1913.1826923076915,-369.7361344537815,11.930126050420142,-838.7347698744768,-1835.6433663366336
2022-09-12,545.995073891625,-3436.327383966245,-931.720759493671,-6760.943263598326,-190.9933168316834
2022-09-13,-382.85024154589337,1120.921772151898,2893.031308016878,-885.6497907949797,542.920197044335
2022-09-14,-3077.8599033816427,2403.062869198312,3758.172616033755,927.0813924050635,462.76490099009925
2022-09-15,618.1207729468606,2176.5430672268913,3692.376134453782,637.6641176470603,448.2889500000001
2022-09-16,-300.0048780487814,2485.93462184874,3869.461483050847,1739.1884937238501,46.79532338308468
2022-09-17,-1518.5673076923085,1165.403474576271,1880.7752542372882,728.4173640167364,-58.654179104477635
2022-09-20,-2033.8502415458934,2529.2817721518986,3934.0513080168785,1218.5202092050204,230.54019704433495
2022-09-21,2038.1400966183573,2524.5028691983116,3853.8326160337547,1403.181392405064,218.01490099009925
2022-09-22,179.1207729468606,2238.3530672268907,3779.9761344537824,874.2441176470602,471.0589500000001
2022-09-23,3.995121951218607,2725.06462184874,3926.911483050847,1726.2484937238496,241.6253233830846
2022-09-24,3909.4326923076915,1418.9134745762713,1982.265254237288,877.1573640167362,23.385820895522386
2022-09-25,354.81730769230853,360.5138655462184,603.9101260504201,119.2752301255232,320.9066336633664
2022-09-26,-695.004926108375,2418.482616033755,3881.0692405063287,1663.8267364016738,210.09668316831676
2022-09-27,3818.1497584541066,2211.171772151898,3880.371308016878,1022.1402092050193,527.6301970443351
2022-09-28,-1123.8599033816427,2167.062869198312,3647.022616033755,999.7613924050638,334.3249009900992
2022-09-29,3607.1207729468606,2223.2230672268906,3844.1361344537822,1071.7841176470592,505.13895
2022-09-30,1107.9951219512186,2197.944621848739,3669.961483050847,863.138493723849,229.58532338308464
2022-10-01,6092.4326923076915,1058.2434745762712,1726.1252542372881,431.37736401673646,26.725820895522418
2022-10-02,-3607.1826923076915,121.88386554621843,400.5301260504201,-222.09476987447692,-1029.2933663366337
2022-10-03,5805.995073891625,-2215.257383966245,14.279240506329188,-4844.583263598326,-28.65331683168324
2022-10-04,1194.1497584541066,1668.4017721518985,3321.5413080168782,123.18020920502022,488.4501970443348
2022-10-05,-3002.8599033816427,1863.602869198312,3411.852616033755,648.3013924050629,320.75490099009903
2022-10-06,-1050.8792270531394,1712.2330672268909,3563.586134453782,378.1341176470596,625.7089500000002
2022-10-07,-3310.0048780487814,2290.194621848739,3678.6814830508474,1013.59849372385,402.23532338308473
2022-10-08,-6833.5673076923085,1338.4934745762712,1878.6752542372883,654.7573640167366,92.23582089552241
2022-10-09,1081.8173076923085,232.52386554621842,514.5501260504201,-11.864769874476906,-1111.9333663366335
2022-10-10,-3660.004926108375,-2061.117383966245,88.38924050632886,-4911.2232635983255,-11.743316831683387
2022-10-11,-2372.8502415458934,1392.2217721518982,3174.081308016878,-0.8397907949802175,437.0601970443349
2022-10-12,-3280.8599033816427,2016.7928691983116,3550.172616033755,1033.3713924050626,421.89490099009936
2022-10-13,642.1207729468606,2086.583067226891,3632.9361344537815,454.54411764705947,385.8389500000003
2022-10-14,2228.9951219512186,2334.27462184874,3703.491483050848,1203.9384937238501,203.33532338308464
2022-10-15,4175.4326923076915,1332.6834745762712,1957.6352542372883,689.9673640167366,79.34582089552242
2022-10-16,-5696.1826923076915,612.8338655462184,821.9501260504202,466.8952301255231,228.74663366336654
2022-10-17,5108.995073891625,1956.012616033755,3380.1392405063293,699.6967364016746,424.7866831683168
2022-10-18,220.14975845410663,2003.7817721518986,3652.9613080168783,837.790209205019,386.89019704433485
2022-10-19,-5879.859903381643,1700.2628691983118,3348.682616033755,283.641392405063,305.1949009900991
2022-10-20,2451.1207729468606,1654.443067226891,3541.3561344537816,525.3341176470585,175.37895000000026
2022-10-21,-2461.0048780487814,1893.6846218487399,3503.1314830508472,824.2084937238506,-60.34467661691542
2022-10-22,-1995.5673076923085,1385.2634745762712,1963.0052542372882,592.9573640167364,-74.93417910447761
2022-10-23,-1389.1826923076915,578.9838655462185,776.9801260504202,357.3952301255231,281.97663366336656
2022-10-24,1650.995073891625,1856.052616033755,3309.999240506329,965.1767364016741,235.586683168317
2022-10-25,-1231.8502415458934,1949.1617721518987,3386.5013080168783,703.9502092050207,207.84019704433513
2022-10-26,1397.1400966183573,2048.9228691983117,3324.7026160337546,626.5013924050636,359.3449009900992
2022-10-27,1186.1207729468606,1724.573067226891,3296.286134453782,195.15411764706005,258.11895000000004
2022-10-28,511.9951219512186,1919.60462184874,3306.5214830508476,544.7484937238496,-44.734676616915294
2022-10-29,1114.4326923076915,1113.6434745762713,1695.535254237288,356.06736401673606,-69.28417910447763
2022-10-30,-2593.1826923076915,438.25386554621844,623.0401260504201,156.35523012552312,162.30663366336648
2022-10-31,-5321.004926108375,1731.2526160337547,3201.659240506329,611.8567364016744,80.91668316831692
2022-11-01,1789.1497584541066,1698.9317721518983,3318.8413080168784,616.0502092050192,137.89019704433485
2022-11-02,-137.85990338164265,1733.3828691983117,3205.482616033755,327.72139240506294,381.75490099009903
2022-11-03,3091.1207729468606,1480.693067226891,3221.4361344537815,32.75411764705859,279.44894999999997
2022-11-04,-109.00487804878139,1565.2346218487392,3088.201483050847,181.83849372384975,-112.4846766169153
2022-11-05,-594.5673076923085,636.2434745762712,1298.2152542372883,-250.08263598326357,23.605820895522413
2022-11-06,2675.8173076923085,310.61386554621856,553.7301260504202,-46.38476987447689,244.14663366336663
2022-11-07,-1070.004926108375,1772.892616033755,3144.1792405063293,613.2567364016741,277.106683168317
2022-11-08,-4480.850241545893,1883.4717721518982,3353.021308016878,763.6502092050196,259.500197044335
2022-11-09,2760.1400966183573,1728.8428691983117,3230.512616033755,636.4513924050625,303.0949009900992
2022-11-10,-372.8792270531394,1706.1430672268907,3148.616134453782,13.874117647059393,388.61895000000004
2022-11-11,-2171.0048780487814,1661.4946218487394,3047.581483050847,184.69849372385033,89.00532338308471
2022-11-12,824.4326923076915,592.8334745762709,1365.805254237288,-123.28263598326384,182.3558208955224
2022-11-13,-2399.1826923076915,229.01386554621843,495.5501260504201,-101.09476987447692,349.6566336633664
2022-11-14,1715.995073891625,1904.6226160337546,3188.369240506329,732.3567364016744,280.6766831683167
2022-11-15,-3676.8502415458934,1747.3317721518988,3325.7513080168783,553.0802092050199,433.0801970443349
2022-11-16,-1407.8599033816427,1910.7428691983114,3354.1126160337553,705.3013924050629,260.7049009900993
2022-11-17,3017.1207729468606,1851.203067226891,3390.956134453782,584.6941176470591,515.9989500000001
2022-11-18,-3178.0048780487814,1943.6246218487395,3423.5714830508477,856.6184937238504,227.1353233830846
2022-11-19,2899.4326923076915,1278.653474576271,1877.9452542372883,801.6773640167366,62.92582089552235
2022-11-20,6280.8173076923085,669.3138655462184,860.7801260504201,551.4752301255232,833.4166336633666
2022-11-21,-1898.004926108375,2048.6226160337546,3733.549240506329,1735.7667364016743,649.376683168317
2022-11-22,-1041.8502415458934,1608.591772151898,3796.3413080168784,1312.6502092050196,870.1401970443349
2022-11-23,1709.1400966183573,2318.942869198311,4271.112616033755,2714.521392405064,-505.9150990099006
2022-11-24,-4171.879227053139,246.0130672268906,2205.3061344537823,-1875.5858823529406,-635.9410499999999
2022-11-25,-1571.0048780487814,-1118.2953781512606,1429.6314830508472,-3044.61150627615,-299.77467661691526
2022-11-26,-2766.5673076923085,-96.35652542372873,939.6052542372881,-794.0226359832636,11.205820895522379
2022-11-27,-872.1826923076915,3.7938655462185125,320.7601260504201,-308.1347698744769,-754.6933663366335
2022-11-28,340.995073891625,-363.13738396624467,1574.209240506329,-2476.213263598326,-692.2833168316834
2022-11-29,3042.1497584541066,-491.4882278481018,1564.0413080168782,-3034.77979079498,-495.3798029556651
2022-11-30,-386.85990338164265,-208.32713080168833,1700.222616033755,-2639.228607594937,-585.7550990099007
2022-12-01,-2140.8792270531394,-154.88693277310904,1849.956134453782,-2580.5258823529402,-471.3310499999998
2022-12-02,-5924.004878048781,147.58462184873952,1994.081483050847,-2148.1215062761503,-275.04467661691524
2022-12-03,-4989.5673076923085,225.95347457627122,1070.3652542372884,-636.7526359832636,9.97582089552236
2022-12-04,-924.1826923076915,226.76386554621843,504.0201260504201,-51.30476987447673,-423.7433663366337
2022-12-05,-372.004926108375,672.5826160337547,2320.919240506329,-1311.1932635983258,-325.9733168316834
2022-12-06,-1601.8502415458934,628.8617721518985,2576.951308016878,-1094.8997907949797,23.690197044335036
2022-12-07,-6146.859903381643,1287.3228691983113,2899.092616033755,-475.1786075949367,-86.63509900990084
2022-12-08,138.1207729468606,980.9530672268911,2876.336134453782,-801.3558823529402,67.25894999999991
2022-12-09,-3534.0048780487814,1429.2146218487396,3050.951483050847,-145.10150627615076,23.20532338308476
2022-12-10,-2841.5673076923085,1160.463474576271,1894.455254237288,760.8273640167363,-37.46417910447764
2022-12-11,2223.8173076923085,320.0538655462184,592.3901260504201,55.74523012552322,257.7766336633663
2022-12-12,1742.995073891625,1897.6226160337546,3407.8492405063294,503.57673640167377,245.24668316831685
2022-12-13,-1874.8502415458934,2097.8117721518984,3631.331308016878,974.6602092050198,297.54019704433495
2022-12-14,-736.8599033816427,2153.7928691983116,3655.772616033755,1020.3313924050635,374.23490099009905
2022-12-15,-932.8792270531394,1939.5930672268905,3639.5561344537823,596.5941176470587,518.5789500000001
2022-12-16,-2903.0048780487814,1959.6346218487397,3386.3614830508477,679.9184937238497,113.6353233830846
2022-12-17,3956.4326923076915,1179.3334745762709,1776.915254237288,673.937364016736,78.75582089552239
2022-12-18,-2435.1826923076915,516.6838655462185,709.5201260504201,215.2752301255232,81.52663366336628
2022-12-19,5883.995073891625,2016.5026160337547,3433.7192405063292,891.4867364016736,186.67668316831669
2022-12-20,-1039.8502415458934,2087.921772151898,3633.5413080168782,809.6402092050193,88.230197044335
2022-12-21,5089.140096618357,1481.1728691983117,3192.422616033755,-122.72860759493597,153.73490099009905
2022-12-22,-931.8792270531394,1768.153067226891,3475.1461344537815,594.4141176470603,113.23894999999993
2022-12-23,-4022.0048780487814,1290.06462184874,2958.041483050847,-15.691506276150903,231.6453233830846
2022-12-24,-3786.5673076923085,304.4734745762712,1083.6952542372883,-354.6426359832635,-26.174179104477616
2022-12-25,-766.1826923076915,208.09386554621847,463.0501260504201,-75.1247698744769,120.24663366336654
2022-12-26,-2677.004926108375,1634.4226160337548,3241.119240506329,614.7967364016731,332.21668316831665
2022-12-27,2050.1497584541066,1620.2317721518984,3296.5513080168785,343.2302092050195,27.030197044335182
2022-12-28,3570.1400966183573,1824.1728691983117,3358.5026160337547,644.8113924050631,36.324900990099195
2022-12-29,-1761.8792270531394,1437.363067226891,3283.2361344537817,221.7641176470588,-407.5610499999998
2022-12-30,-996.0048780487814,761.0146218487398,2480.501483050847,-902.8715062761512,-130.90467661691537
2022-12-31,-273.56730769230853,-293.836525423729,648.6352542372881,-1097.0226359832636,62.34582089552242
2023-01-01,1080.8173076923085,-195.77613445378154,150.23012605042015,-557.4047698744769,-48.86336633663359
2023-01-02,1058.995073891625,1173.052616033755,2723.2192405063292,-290.6432635983256,240.5366831683168
2023-01-03,-39.85024154589337,1675.8217721518986,3210.021308016878,431.71020920501905,216.480197044335
2023-01-04,-27.859903381642653,1436.1628691983115,3144.142616033755,169.09139240506374,183.52490099009947
2023-01-05,-1988.8792270531394,1484.743067226891,3224.4861344537817,69.91411764706027,289.2089500000002
2023-01-06,3889.9951219512186,1765.5946218487397,3315.7614830508473,965.8684937238504,103.06532338308466
2023-01-07,-2924.5673076923085,711.983474576271,1451.7752542372882,243.76736401673634,7.4258208955223495
2023-01-08,-854.1826923076915,127.52386554621842,429.6501260504201,-141.65476987447687,416.22663366336656
2023-01-09,434.995073891625,1931.592616033755,3449.4392405063295,919.6467364016735,481.0366831683168
2023-01-10,-1908.8502415458934,1646.0317721518986,3450.081308016878,691.7402092050197,551.1601970443348
2023-01-11,-670.8599033816427,1557.852869198312,3345.5026160337547,640.7913924050627,412.25490099009903
2023-01-12,569.1207729468606,1646.5530672268906,3449.6061344537816,551.5741176470601,-72.18104999999969
2023-01-13,131.9951219512186,466.49462184873937,2557.781483050848,-708.2515062761504,31.21532338308475
2023-01-14,-5011.5673076923085,396.443474576271,1190.1252542372881,-200.2926359832636,-5.344179104477632
2023-01-15,1563.8173076923085,216.46386554621847,489.7701260504201,-95.85476987447691,485.07663366336647
2023-01-16,-2095.004926108375,2673.9026160337553,3776.5292405063287,1663.006736401674,446.87668316831696
2023-01-17,258.14975845410663,2352.2817721518986,3804.3913080168777,1248.4902092050197,352.69019704433504
2023-01-18,-4136.859903381643,2462.4128691983115,3847.5826160337547,1358.7513924050636,458.52490099009947
2023-01-19,77.1207729468606,1952.0030672268913,3496.706134453782,871.0441176470595,-112.29104999999981
2023-01-20,-3407.0048780487814,1143.1646218487394,2634.781483050848,-546.5015062761504,-922.4946766169153
2023-01-21,-1697.5673076923085,-789.4865254237288,150.18525423728806,-1832.4826359832637,-323.7041791044776
2023-01-22,-2716.1826923076915,-565.5961344537816,-149.35987394957988,-1127.9947698744768,-2170.1533663366336
2023-01-23,-4004.004926108375,-4243.447383966245,-1629.940759493671,-7839.073263598326,-1969.1233168316833
2023-01-24,-137.85024154589337,-3671.2882278481015,-1058.998691983122,-7539.0597907949805,-597.459802955665
2023-01-25,-3575.8599033816427,313.9928691983114,1998.9826160337552,-2035.568607594937,-155.46509900990077
2023-01-26,-390.8792270531394,1357.5430672268913,3084.166134453782,-151.17588235293988,164.34895000000006
2023-01-27,625.9951219512186,1684.7846218487393,3138.4714830508474,469.22849372384917,-107.7246766169153
2023-01-28,2297.4326923076915,665.9334745762712,1351.1552542372883,242.61736401673625,125.38582089552239
2023-01-29,24.817307692308532,203.21386554621847,460.13012605042013,-79.04476987447674,426.3566336633662
2023-01-30,863.995073891625,1976.2926160337547,3309.0692405063287,931.6267364016749,346.6366831683167
2023-01-31,310.14975845410663,1975.381772151898,3478.771308016878,870.6102092050205,298.92019704433505
2023-02-01,1644.1400966183573,1661.5928691983117,3174.092616033755,295.53139240506243,288.51490099009925
2023-02-02,-6098.879227053139,1561.2730672268908,3257.166134453782,116.64411764705983,228.90895
2023-02-03,2469.9951219512186,1460.1546218487392,3052.7314830508476,441.97849372384917,-70.03467661691525
