날짜,북컨물동량,남컨물동량,서컨물동량,남해2지선_가락IC-서부산TG,남해2지선_서부산IC-가락IC,남해선(순천-부산)_김해JC-동김해IC,남해선(순천-부산)_북부산TG-김해JC,부산신항선_남진례IC-대청IC,부산신항선_대청IC-진해IC,부산신항선_진례JC-남진례IC,부산신항선_진해IC-남문대교,중앙선_대감JC-대동IC,중앙선_대동IC-초정IC
2024-08-24,10914.0,6585.0,1252.0,8286.04,12036.12,2790.64,0.0,972.17,1472.83,,328.33,3860.74,0.0
2024-08-25,11759.0,,3162.0,6260.76,8401.56,995.6,0.0,340.52,527.15,,63.46,1434.9,0.0
2024-08-26,,,1501.0,13377.45,20546.43,6601.01,0.0,2042.61,2817.77,,1093.79,9665.02,0.0
2024-08-27,9815.0,9128.0,509.0,12087.9,18135.67,6882.68,0.0,2144.62,2952.88,,1180.15,10042.14,0.0
2024-08-28,11194.0,8458.0,1341.0,12395.95,18438.49,6626.01,0.0,1986.73,2734.13,,1084.46,9954.27,0.0
2024-08-29,9800.0,6280.0,372.0,12267.69,17613.06,6617.66,0.0,1990.83,2740.82,,1084.39,7331.59,0.0
2024-08-30,10074.0,,3662.0,10577.86,15175.71,6726.42,0.0,1604.23,2250.08,,825.66,9634.6,0.0
2024-08-31,5822.0,8218.0,1.0,7514.06,10346.32,2753.25,0.0,1007.2,1533.49,,328.15,3670.8,0.0
2024-09-01,10766.0,9999.0,960.0,5650.11,7425.9,1031.26,0.0,245.29,388.19,,48.49,,
2024-09-02,15133.0,6062.0,3791.0,,,6720.21,0.0,1859.18,2620.74,,980.6,,
2024-09-03,1442.0,,1474.0,12010.5,18849.13,6970.04,0.0,2041.97,2840.75,,1113.14,,
2024-09-04,8901.0,7145.0,1080.0,13023.66,18408.79,6863.62,0.0,2181.61,3007.86,,1186.27,,
2024-09-05,11859.0,6067.0,1401.0,12534.0,17696.19,6897.98,0.0,2263.65,3110.22,,1276.31,,
2024-09-06,6914.0,,196.0,10978.4,15908.0,7144.12,0.0,2321.81,3181.14,,1209.42,,
2024-09-07,7795.0,8772.0,0.0,7880.79,10428.95,3052.55,0.0,965.66,1465.95,,345.32,,
2024-09-08,12162.0,8760.0,447.0,5757.95,7533.74,1145.52,0.0,242.41,380.7,,47.44,,
2024-09-09,3681.0,4247.0,1956.0,13641.81,21061.96,7107.9,0.0,2054.23,2802.04,,1104.07,,
2024-09-10,11751.0,,2224.0,13919.63,20208.25,7342.02,0.0,2238.03,3036.06,,1233.2,,
2024-09-11,11920.0,6017.0,2404.0,11638.0,16896.43,6673.0,0.0,2132.29,2908.93,,1176.63,,
2024-09-12,12106.0,14820.0,1473.0,12534.99,18029.13,7553.36,0.0,1997.06,2708.12,,1066.97,,
2024-09-13,11225.0,6448.0,2464.0,11030.18,15418.2,6526.55,0.0,2205.82,3012.02,,1128.89,,
2024-09-14,9728.0,8319.0,233.0,7234.46,8870.14,2603.83,0.0,757.05,1123.27,,224.17,,
2024-09-15,5703.0,4651.0,1656.0,1536.11,1894.24,826.64,0.0,188.28,305.81,,28.92,,
2024-09-16,5766.0,,435.0,1534.16,1878.54,762.93,0.0,218.17,364.57,,35.77,,
2024-09-17,7764.0,,1475.0,357.61,414.98,303.85,0.0,86.92,136.98,,11.33,,
2024-09-18,3534.0,5952.0,1475.0,7211.12,8774.36,1150.53,0.0,357.9,561.29,,66.74,,
2024-09-19,5878.0,8572.0,589.0,12541.83,17021.9,5873.01,0.0,1587.69,2216.3,,843.95,,
2024-09-20,11652.0,,153.0,11532.8,16618.72,6121.82,0.0,1943.55,2685.77,,1109.31,,
2024-09-21,11133.0,10572.0,0.0,4478.85,5463.14,1863.92,0.0,781.8,1026.01,,265.41,,
2024-09-22,8120.0,4410.0,0.0,6830.03,8913.24,1043.72,0.0,307.3,492.97,,76.75,,
2024-09-23,6976.0,,677.0,12932.13,18256.0,6793.94,0.0,1851.34,2536.63,,972.52,,
2024-09-24,10121.0,,256.0,12689.1,18729.68,7195.95,0.0,2021.06,2765.39,,1087.98,,
2024-09-25,8803.0,4126.0,511.0,,,,,2001.77,2763.96,,1088.17,,
2024-09-26,7348.0,5310.0,741.0,12945.73,20652.4,6812.99,0.0,2035.5,2793.11,,1100.71,,
2024-09-27,4940.0,,2362.0,12222.6,18529.97,7181.17,0.0,2264.77,3061.8,,1175.69,,
2024-09-28,15998.0,5924.0,1279.0,8280.01,11718.7,3282.33,0.0,1097.63,1611.69,,439.81,,
2024-09-29,6905.0,6341.0,1921.0,7236.57,9268.33,1202.96,0.0,253.89,405.16,,56.39,,
2024-09-30,8249.0,,2296.0,13250.24,20187.34,6771.11,0.0,2141.72,2919.39,,1149.84,,
2024-10-01,14642.0,,197.0,11393.34,16473.62,4212.33,0.0,1300.77,1934.3,,542.04,,
2024-10-02,6862.0,7305.0,5190.0,13660.37,21880.16,7210.62,0.0,2257.37,3108.23,,1253.04,,
2024-10-03,7378.0,6375.0,343.0,10336.24,15326.03,3189.9,0.0,967.14,1459.05,,339.45,,
2024-10-04,9459.0,7130.0,1121.0,12806.06,18978.94,6351.99,0.0,2114.51,2916.54,,1114.97,,
2024-10-05,6925.0,9165.0,308.0,8016.45,10947.19,2997.97,0.0,988.21,1490.43,,343.77,,
2024-10-06,12015.0,,144.0,6438.78,8562.03,1083.09,0.0,250.05,386.97,,46.77,,
2024-10-07,7743.0,,3833.0,13227.47,20738.52,6471.87,0.0,1765.01,2421.24,,907.64,,
2024-10-08,9972.0,,153.0,13260.28,19477.08,7200.2,0.0,2209.34,3048.08,,1170.38,,
2024-10-09,5658.0,5294.0,105.0,10010.43,13422.98,3692.39,0.0,1097.25,1714.53,,428.03,,
2024-10-10,6536.0,7894.0,2247.0,13652.82,19675.53,7053.05,0.0,2219.52,3030.4,,1210.59,,
2024-10-11,9912.0,6520.0,968.0,12306.35,17213.85,7131.46,0.0,2382.54,3254.61,,1221.87,,
2024-10-12,9559.0,14179.0,172.0,7960.25,10664.7,3124.44,0.0,801.97,1159.8,,218.79,,
2024-10-13,7629.0,,272.0,6666.43,8471.88,1161.79,0.0,342.03,503.84,,57.97,,
2024-10-14,11743.0,7928.0,2663.0,13622.97,20123.1,6628.05,0.0,2059.42,2831.39,,1068.93,,
2024-10-15,8266.0,,737.0,11086.68,15358.8,5846.11,0.0,2117.1,2868.94,,1135.79,,
2024-10-16,14754.0,4782.0,90.0,13068.82,18632.89,6965.22,0.0,2241.34,3081.05,,1174.18,,
2024-10-17,5305.0,7412.0,968.0,12816.36,18795.85,7269.4,0.0,2214.41,3069.12,,1204.43,,
2024-10-18,8093.0,,911.0,11808.22,17178.03,6445.66,0.0,2118.59,2839.66,,1063.96,,
2024-10-19,8305.0,10980.0,449.0,7318.3,9341.9,2847.54,0.0,1000.92,1494.04,,314.18,,
2024-10-20,9070.0,,2136.0,5120.28,6768.35,1251.77,0.0,293.63,454.16,,53.69,,
2024-10-21,6849.0,11001.0,1070.0,13497.69,20689.32,6785.92,0.0,2126.79,2916.4,,1117.27,,
2024-10-22,9821.0,,390.0,10069.87,13729.6,4848.07,0.0,1826.94,2474.72,,953.19,,
2024-10-23,9102.0,8929.0,710.0,,,,,1898.97,2617.26,,1008.1,,
2024-10-24,10953.0,4007.0,132.0,,,,,2269.82,3095.74,,1268.04,,
2024-10-25,12326.0,9984.0,2820.0,12566.47,18151.8,6761.24,0.0,2314.53,3141.03,,1187.7,,
2024-10-26,6917.0,3457.0,3371.0,9212.99,12070.91,3022.46,0.0,1098.38,1655.92,,370.32,,
2024-10-27,5795.0,,960.0,6287.14,8171.06,1203.89,0.0,287.35,441.4,,55.67,,
2024-10-28,11507.0,,1718.0,13254.9,18400.73,6694.21,0.0,1920.83,2642.74,,950.24,,
2024-10-29,7159.0,,1007.0,14136.99,20043.11,7258.58,0.0,2085.5,2882.19,,1051.16,,
2024-10-30,5706.0,6189.0,1551.0,13313.85,18676.54,6933.64,0.0,2038.81,2825.48,,1029.99,,
2024-10-31,12174.0,8516.0,1962.0,12553.47,18563.25,6743.25,0.0,2111.53,2906.17,,1105.34,,
2024-11-01,16350.0,,1254.0,,,5002.87,0.0,,,,,8137.38,0.0
2024-11-02,5001.0,8007.0,88.0,,,2536.06,0.0,,,,,3295.61,0.0
2024-11-03,9007.0,,,,,1159.06,0.0,,,,,1532.09,0.0
2024-11-04,7596.0,,118.0,,,6445.77,0.0,,,,,9638.89,0.0
2024-11-05,8573.0,,1304.0,,,6708.23,0.0,,,,,9726.08,0.0
2024-11-06,12618.0,6211.0,2095.0,,,6616.21,0.0,,,,,9799.66,0.0
2024-11-07,12938.0,8985.0,982.0,,,6515.22,0.0,,,,,9865.66,0.0
2024-11-08,6692.0,,,,,6631.66,0.0,,,,,9725.27,0.0
2024-11-09,5262.0,9605.0,3979.0,,,2718.43,0.0,,,,,3736.01,0.0
2024-11-10,9737.0,7122.0,290.0,,,1088.51,0.0,,,,,1494.8,0.0
2024-11-11,9219.0,,89.0,,,6202.84,0.0,,,,,9473.57,0.0
2024-11-12,5533.0,6871.0,3986.0,,,6639.16,0.0,,,,,9976.9,0.0
2024-11-13,11467.0,2719.0,1380.0,,,6607.1,0.0,,,,,9907.86,0.0
2024-11-14,10105.0,8713.0,763.0,,,6554.68,0.0,,,,,9841.62,0.0
2024-11-15,6568.0,1388.0,1872.0,,,6040.71,0.0,,,,,9623.29,0.0
2024-11-16,6481.0,11527.0,2440.0,,,2707.06,0.0,,,,,3707.26,0.0
2024-11-17,6410.0,,875.0,,,1098.71,0.0,,,,,1473.87,0.0
2024-11-18,9787.0,,465.0,,,6492.52,0.0,,,,,9550.33,0.0
2024-11-19,8040.0,,4253.0,,,6738.63,0.0,,,,,10117.24,0.0
2024-11-20,9563.0,6137.0,54.0,,,6626.72,0.0,,,,,10324.01,0.0
2024-11-21,5811.0,9510.0,581.0,,,6600.08,0.0,,,,,9846.88,0.0
2024-11-22,13965.0,,466.0,,,6698.89,0.0,,,,,9679.93,0.0
2024-11-23,15494.0,8294.0,661.0,,,2884.49,0.0,,,,,3659.9,0.0
2024-11-24,4955.0,,3804.0,,,1062.46,0.0,,,,,1470.96,0.0
2024-11-25,14721.0,,312.0,,,6421.59,0.0,,,,,9609.62,0.0
2024-11-26,3072.0,,1919.0,,,6449.34,0.0,,,,,9449.6,0.0
2024-11-27,11420.0,9187.0,288.0,,,7229.36,0.0,,,,,9610.79,0.0
2024-11-28,10016.0,4309.0,119.0,,,6693.21,0.0,,,,,10151.75,0.0
2024-11-29,4998.0,,703.0,,,6637.87,0.0,,,,,9754.37,0.0
2024-11-30,9025.0,8929.0,2301.0,,,2885.77,0.0,,,,,3753.57,0.0
2024-12-01,8064.0,6787.0,478.0,5949.52,7412.81,917.01,0.0,,,,,,
2024-12-02,10269.0,,2415.0,15165.01,21843.33,6193.24,0.0,,,,,,
2024-12-03,11599.0,,527.0,13764.7,20476.81,6909.62,0.0,,,,,,
2024-12-04,4586.0,2639.0,1575.0,14031.61,21163.1,6647.64,0.0,,,,,,
2024-12-05,11074.0,8274.0,1681.0,13965.22,20765.76,6796.91,0.0,,,,,,
2024-12-06,5231.0,,2121.0,15564.39,22627.91,6605.56,0.0,,,,,,
2024-12-07,14129.0,8766.0,488.0,9517.93,12433.75,2726.79,0.0,,,,,,
2024-12-08,8745.0,3406.0,1216.0,6852.39,8465.98,1015.35,0.0,,,,,,
2024-12-09,8370.0,,1558.0,8587.26,12160.74,4068.73,0.0,,,,,,
2024-12-10,12200.0,,634.0,13503.86,19764.73,6726.93,0.0,,,,,,
2024-12-11,10523.0,4630.0,120.0,14126.93,20979.38,6745.88,0.0,,,,,,
2024-12-12,8180.0,11576.0,140.0,14294.93,20460.89,6708.57,0.0,,,,,,
2024-12-13,9955.0,,1794.0,12862.58,19028.71,6594.73,0.0,,,,,,
2024-12-14,9243.0,5088.0,1253.0,9275.11,12163.68,2778.93,0.0,,,,,,
2024-12-15,8567.0,,983.0,5557.5,7095.25,1003.15,0.0,,,,,,
2024-12-16,11100.0,,0.0,14715.66,21547.1,6318.14,0.0,,,,,,
2024-12-17,12182.0,,455.0,14022.94,20556.81,6769.89,0.0,,,,,,
2024-12-18,4256.0,9555.0,208.0,13885.41,19877.07,6797.26,0.0,,,,,,
2024-12-19,5731.0,6500.0,1586.0,14163.66,20062.01,6498.34,0.0,,,,,,
2024-12-20,8254.0,,3326.0,14101.09,19964.59,6576.0,0.0,,,,,,
2024-12-21,9186.0,5736.0,427.0,10565.18,13465.44,2930.38,0.0,,,,,,
2024-12-22,8775.0,9605.0,1854.0,6836.45,8287.71,951.87,0.0,,,,,,
2024-12-23,8525.0,,3177.0,14805.19,20695.1,6557.12,0.0,,,,,,
2024-12-24,12909.0,9970.0,4830.0,13306.74,19595.01,6659.74,0.0,,,,,,
2024-12-25,10102.0,14586.0,2387.0,12865.37,17180.23,2477.5,0.0,,,,,,
2024-12-26,8650.0,,3366.0,15452.47,22485.97,6622.39,0.0,,,,,,
2024-12-27,8172.0,,1338.0,13314.25,19224.85,6432.58,0.0,,,,,,
2024-12-28,7889.0,,1078.0,10381.05,13566.36,2776.71,0.0,,,,,,
2024-12-29,6780.0,6679.0,750.0,7373.46,9851.54,901.86,0.0,,,,,,
2024-12-30,12438.0,,713.0,14293.85,22188.24,6408.68,0.0,,,,,,
2024-12-31,9571.0,,463.0,11486.24,17647.64,5676.61,0.0,248.74,342.78,,74.47,,
2025-01-01,6322.0,,4095.0,,,1102.87,0.0,346.19,596.77,,78.72,1572.06,0.0
2025-01-02,9357.0,4551.0,5087.0,,,5725.84,0.0,1667.9,2378.08,,970.51,8385.62,0.0
2025-01-03,14206.0,,151.0,,,6357.71,0.0,1950.14,2752.21,,1146.26,9170.15,0.0
2025-01-04,6814.0,5975.0,1181.0,,,2573.71,0.0,1011.6,1637.26,,476.29,3580.59,0.0
2025-01-05,7927.0,10366.0,2693.0,,,939.66,0.0,401.61,654.79,,125.84,1282.92,0.0
2025-01-06,,,1552.0,,,6338.37,0.0,1787.98,2523.24,,1048.59,8921.24,0.0
2025-01-07,8417.0,,1735.0,,,6450.75,0.0,1920.39,2684.22,,1130.03,9659.64,0.0
2025-01-08,9525.0,7981.0,1580.0,,,6214.49,0.0,1838.25,2585.54,,1099.0,9259.48,0.0
2025-01-09,6556.0,4326.0,861.0,,,6296.01,0.0,1953.33,2735.04,,1157.2,9256.74,0.0
2025-01-10,11700.0,,2199.0,,,7630.67,,,,,,9097.73,
2025-01-11,5881.0,5104.0,1702.0,,,3104.09,0.0,1001.86,1601.49,,458.52,3498.13,0.0
2025-01-12,7367.0,,741.0,,,1214.25,0.0,448.98,742.4,,144.07,1385.26,0.0
2025-01-13,7480.0,4733.0,988.0,,,7844.08,0.0,1976.88,2789.38,,1175.96,9163.41,0.0
2025-01-14,13295.0,,99.0,,,8430.61,0.0,2065.98,2895.14,,1237.16,10009.16,0.0
2025-01-15,10897.0,7173.0,602.0,,,8394.15,0.0,1957.73,2752.95,,1192.01,10031.8,0.0
2025-01-16,8534.0,5330.0,2579.0,,,8309.4,0.0,2086.23,2893.22,,1259.84,10168.07,0.0
2025-01-17,10454.0,,1248.0,,,8342.84,0.0,2166.55,3024.05,,1239.7,9847.89,0.0
2025-01-18,6435.0,14053.0,1938.0,,,3524.18,0.0,1175.75,1822.2,,538.12,4049.55,0.0
2025-01-19,10269.0,4603.0,8505.0,,,1219.9,0.0,381.97,628.17,,113.88,1410.29,0.0
2025-01-20,4973.0,,582.0,,,8439.77,0.0,2037.83,2824.03,,1217.64,9466.02,0.0
2025-01-21,20245.0,10320.0,1261.0,,,8784.13,0.0,2218.74,3043.68,,1300.28,10340.71,0.0
2025-01-22,7352.0,8274.0,1222.0,,,8862.22,0.0,2186.67,2990.51,,1263.79,10357.8,0.0
2025-01-23,4915.0,8551.0,3015.0,,,9092.18,0.0,2288.3,3120.53,,1347.84,10707.25,0.0
2025-01-24,9833.0,,2180.0,,,8528.83,,,,,,10142.36,
2025-01-25,8689.0,8792.0,2995.0,,,3643.21,0.0,1125.72,1629.75,,465.95,4345.69,0.0
2025-01-26,13404.0,8562.0,4183.0,,,1078.53,0.0,219.13,336.94,,51.21,1269.03,0.0
2025-01-27,10605.0,7537.0,1667.0,,,2779.99,0.0,531.54,819.51,,167.27,2975.26,0.0
2025-01-28,11950.0,5995.0,866.0,,,886.99,0.0,202.71,333.0,,36.23,902.61,0.0
2025-01-29,3340.0,2051.0,198.0,,,354.21,0.0,108.8,168.15,,12.43,336.63,0.0
2025-01-30,6298.0,3820.0,2760.0,,,1127.94,0.0,238.45,380.83,,47.2,1205.56,0.0
2025-01-31,6564.0,,8817.0,,,5543.05,0.0,1470.68,2101.77,,842.99,6277.04,0.0
2025-02-01,7400.0,3817.0,1288.0,9464.93,12844.49,2764.27,0.0,,,,,2968.66,0.0
2025-02-02,8565.0,,209.0,7855.39,10515.98,1216.03,0.0,,,,,1325.79,0.0
2025-02-03,8906.0,,80.0,14715.71,22969.21,7756.65,0.0,,,,,9032.68,0.0
2025-02-04,4194.0,,4059.0,13374.18,20830.44,8199.76,0.0,,,,,9845.43,0.0
2025-02-05,9840.0,3860.0,493.0,14121.69,22127.94,7850.13,0.0,,,,,9560.89,0.0
2025-02-06,5148.0,9139.0,1137.0,13510.72,21635.35,7862.49,0.0,,,,,9758.09,0.0
2025-02-07,1786.0,,2181.0,13184.59,20998.21,8181.56,0.0,,,,,9300.36,0.0
2025-02-08,9892.0,9809.0,1532.0,8987.49,12413.65,3198.68,0.0,,,,,3721.58,0.0
2025-02-09,5843.0,11038.0,839.0,5913.59,7651.03,1155.66,0.0,,,,,1322.18,0.0
2025-02-10,7959.0,,1017.0,14339.05,21096.74,7446.18,0.0,,,,,9025.17,0.0
2025-02-11,7430.0,,4708.0,14138.42,20830.81,8072.28,0.0,,,,,10037.27,0.0
2025-02-12,7965.0,11339.0,205.0,10684.56,15554.31,7430.31,0.0,,,,,8422.39,0.0
2025-02-13,8108.0,8148.0,3124.0,12731.37,18559.21,7993.16,0.0,,,,,9953.75,0.0
2025-02-14,,,2132.0,13409.84,19513.91,7995.69,0.0,,,,,9678.03,0.0
2025-02-15,4250.0,6698.0,2723.0,10223.07,14655.28,3701.08,0.0,,,,,3994.62,0.0
2025-02-16,12600.0,8807.0,4043.0,7388.39,9178.5,1268.44,0.0,,,,,1415.25,0.0
2025-02-17,6385.0,,425.0,14175.45,20242.64,7621.53,0.0,,,,,9339.34,0.0
2025-02-18,8830.0,,488.0,13597.61,19361.23,8027.35,0.0,,,,,10012.89,0.0
2025-02-19,13742.0,5643.0,955.0,12874.25,18978.6,7906.64,0.0,,,,,9694.75,0.0
2025-02-20,9415.0,8921.0,1738.0,13879.44,20116.59,8337.76,0.0,,,,,9907.8,0.0
2025-02-21,13675.0,,2972.0,11923.48,17262.66,8119.22,0.0,,,,,9480.22,0.0
2025-02-22,14608.0,13150.0,1354.0,10165.45,12956.22,3606.43,0.0,,,,,4138.1,0.0
2025-02-23,6191.0,,1764.0,6331.79,7729.98,1282.95,0.0,,,,,1522.86,0.0
2025-02-24,13891.0,6817.0,13.0,13773.7,19254.51,7700.19,0.0,,,,,9428.79,0.0
2025-02-25,14796.0,,2344.0,13069.4,18990.34,8013.42,0.0,,,,,10141.09,0.0
2025-02-26,5508.0,9018.0,1330.0,13059.3,19403.34,8449.97,0.0,,,,,10135.48,0.0
2025-02-27,18560.0,14268.0,2770.0,13534.4,20472.26,8736.97,0.0,,,,,10354.57,0.0
2025-02-28,8824.0,,942.0,12747.41,18385.48,8683.17,0.0,,,,,9769.95,0.0
2025-03-01,5837.0,,895.0,6350.37,8504.63,3061.92,0.0,,,,,3233.06,0.0
2025-03-02,6968.0,8294.0,2231.0,3436.62,4495.4,993.03,0.0,,,,,1081.72,0.0
2025-03-03,11098.0,8040.0,1021.0,9714.69,13057.23,2767.92,0.0,,,,,2904.8,0.0
2025-03-04,12487.0,,1175.0,11747.14,17578.08,7352.53,0.0,,,,,8277.81,0.0
2025-03-05,10957.0,6432.0,311.0,12710.61,19166.7,8018.89,0.0,,,,,9550.3,0.0
2025-03-06,9412.0,12533.0,1188.0,12497.9,19243.63,8645.78,0.0,,,,,10216.32,0.0
2025-03-07,7338.0,,417.0,11189.51,16552.52,8144.8,0.0,,,,,9693.84,0.0
2025-03-08,5731.0,4402.0,705.0,7110.89,9715.81,3349.54,0.0,,,,,3558.63,0.0
2025-03-09,10952.0,,1571.0,6498.56,8280.76,1266.45,0.0,,,,,1430.98,0.0
2025-03-10,12593.0,7333.0,1630.0,13334.48,19799.34,8176.32,0.0,,,,,9417.09,0.0
2025-03-11,5172.0,,2363.0,12972.65,19141.68,8314.3,0.0,,,,,9955.65,0.0
2025-03-12,10104.0,7275.0,1541.0,13490.78,20184.86,8366.52,0.0,,,,,10081.23,0.0
2025-03-13,8764.0,4754.0,1611.0,12388.5,19163.5,8511.17,0.0,,,,,9943.8,0.0
2025-03-14,11679.0,,272.0,12458.13,18313.35,8260.23,0.0,,,,,9573.2,0.0
2025-03-15,10440.0,9699.0,2834.0,8479.03,11718.99,3358.93,0.0,,,,,3515.96,0.0
2025-03-16,11502.0,6363.0,2360.0,6118.71,7990.97,1310.61,0.0,,,,,1341.6,0.0
2025-03-17,12029.0,,1697.0,13692.78,20358.49,7870.46,0.0,,,,,9210.53,0.0
2025-03-18,11816.0,,694.0,13246.26,20226.77,8328.32,0.0,,,,,9782.9,0.0
2025-03-19,8004.0,6781.0,1554.0,13129.93,19871.95,8224.12,0.0,,,,,9906.44,0.0
2025-03-20,11731.0,12101.0,2374.0,13328.23,20014.9,8408.39,0.0,,,,,10306.06,0.0
2025-03-21,6661.0,,6191.0,12449.97,18616.84,8190.86,0.0,,,,,9563.18,0.0
2025-03-22,13821.0,8878.0,1134.0,7322.35,9856.82,3334.32,0.0,,,,,3591.25,0.0
2025-03-23,6461.0,4435.0,969.0,7357.79,9747.47,1366.36,0.0,,,,,1489.67,0.0
2025-03-24,13301.0,,1608.0,13549.19,20159.89,8132.0,0.0,,,,,9268.58,0.0
2025-03-25,6304.0,,2801.0,12753.27,19024.38,8565.26,0.0,,,,,10110.88,0.0
2025-03-26,9765.0,9320.0,1681.0,12633.27,18553.7,8205.33,0.0,,,,,10051.7,0.0
2025-03-27,14383.0,3065.0,2866.0,10886.21,13609.88,34756.82,0.0,,,,,47771.19,0.0
2025-03-28,8314.0,8613.0,2573.0,12096.59,18055.86,8462.98,0.0,,,,,9588.49,0.0
2025-03-29,14808.0,6171.0,1508.0,8477.84,11550.9,3542.63,0.0,,,,,3664.34,0.0
2025-03-30,6532.0,8384.0,4871.0,6844.8,8809.51,1372.5,0.0,,,,,1407.72,0.0
2025-03-31,14849.0,,2417.0,13495.52,19959.71,8049.23,0.0,,,,,9047.02,0.0
2025-04-01,7405.0,4759.0,2852.0,,,8551.19,0.0,,,,,,
2025-04-02,8091.0,8463.0,3482.0,,,8350.95,0.0,,,,,,
2025-04-03,10102.0,4510.0,1797.0,,,8949.29,0.0,,,,,,
2025-04-04,10651.0,,2911.0,,,8153.24,0.0,,,,,,
2025-04-05,9742.0,6855.0,3000.0,,,3238.21,0.0,,,,,,
2025-04-06,11977.0,7816.0,4564.0,,,1340.28,0.0,,,,,,
2025-04-07,10175.0,8379.0,927.0,,,8006.4,0.0,,,,,,
2025-04-08,6771.0,7169.0,775.0,,,8687.75,0.0,,,,,,
2025-04-09,7260.0,6642.0,2938.0,,,8381.22,0.0,,,,,,
2025-04-10,6149.0,6115.0,1040.0,,,8649.82,0.0,,,,,,
2025-04-11,16169.0,6842.0,1537.0,,,8337.13,0.0,,,,,,
2025-04-12,4526.0,6243.0,3896.0,,,3459.46,0.0,,,,,,
2025-04-13,10516.0,6406.0,1393.0,,,1299.56,0.0,,,,,,
2025-04-14,12268.0,9696.0,2429.0,,,8295.99,0.0,,,,,,
2025-04-15,10996.0,7969.0,1344.0,,,8526.02,0.0,,,,,,
2025-04-16,7910.0,9349.0,2990.0,,,8592.38,0.0,,,,,,
2025-04-17,7799.0,7008.0,3405.0,,,8619.95,0.0,,,,,,
2025-04-18,8535.0,,1325.0,,,8497.15,0.0,,,,,,
2025-04-19,6830.0,6463.0,2529.0,,,3321.01,0.0,,,,,,
2025-04-20,11062.0,11723.0,2427.0,,,1347.43,0.0,,,,,,
2025-04-21,19083.0,,2507.0,,,8082.75,0.0,,,,,,
2025-04-22,8594.0,,357.0,,,6662.34,0.0,,,,,,
2025-04-23,5947.0,7287.0,520.0,,,8871.36,0.0,,,,,,
2025-04-24,9279.0,7951.0,5729.0,,,8996.34,0.0,,,,,,
2025-04-25,18518.0,,800.0,,,8969.58,0.0,,,,,,
2025-04-26,7740.0,6550.0,3184.0,,,3810.95,0.0,,,,,,
2025-04-27,12591.0,6694.0,3543.0,,,1453.31,0.0,,,,,,
2025-04-28,6788.0,5835.0,2541.0,,,8707.65,0.0,,,,,,
2025-04-29,12866.0,6759.0,629.0,,,9388.33,0.0,,,,,,
2025-04-30,17774.0,9171.0,3392.0,,,9031.21,0.0,,,,,,
2025-05-01,11914.0,,2025.0,10184.63,13515.35,3781.86,0.0,,,,,,
2025-05-02,7035.0,11373.0,1817.0,13915.89,20051.54,7908.47,0.0,,,,,,
2025-05-03,6736.0,4541.0,2183.0,8598.51,10974.35,3369.27,0.0,,,,,,
2025-05-04,7188.0,8165.0,4557.0,2790.6,3600.58,997.1,0.0,,,,,,
2025-05-05,12519.0,,767.0,7556.11,10219.85,2366.05,0.0,,,,,,
2025-05-06,13670.0,,1650.0,11076.85,14897.13,2871.93,0.0,,,,,,
2025-05-07,7352.0,3358.0,4311.0,13547.66,20444.73,8449.44,0.0,,,,,,
2025-05-08,12184.0,9805.0,3640.0,13809.7,21216.71,9446.37,0.0,,,,,,
2025-05-09,14233.0,,1905.0,10080.56,14481.54,6611.15,0.0,,,,,,
2025-05-10,4649.0,,3901.0,7942.57,10516.18,3791.23,0.0,,,,,,
2025-05-11,6949.0,6588.0,13.0,7980.08,10401.15,1399.63,0.0,,,,,,
2025-05-12,8793.0,7671.0,894.0,13584.67,20600.52,8523.39,0.0,,,,,,
2025-05-13,9268.0,5008.0,1055.0,13540.82,21199.53,8997.5,0.0,,,,,,
2025-05-14,9481.0,4405.0,2060.0,13641.14,20896.51,8861.37,0.0,,,,,,
2025-05-15,9683.0,4736.0,1298.0,12722.07,17866.85,8389.49,0.0,,,,,,
2025-05-16,14336.0,,3624.0,11211.25,15404.0,8127.62,0.0,,,,,,
2025-05-17,9402.0,9918.0,2662.0,7890.37,10276.35,3593.18,0.0,,,,,,
2025-05-18,13075.0,6259.0,691.0,7489.71,10084.25,1392.34,0.0,,,,,,
2025-05-19,3506.0,5946.0,794.0,13124.83,20315.14,8549.27,0.0,,,,,,
2025-05-20,10026.0,,3536.0,12653.8,18245.69,8846.2,0.0,,,,,,
2025-05-21,7957.0,10783.0,3259.0,12733.23,19683.8,8712.86,0.0,,,,,,
2025-05-22,13586.0,5658.0,3037.0,12843.97,20338.47,8656.47,0.0,,,,,,
2025-05-23,11553.0,,2752.0,11887.65,18988.61,8695.93,0.0,,,,,,
2025-05-24,8971.0,8053.0,1892.0,8921.73,11912.08,3566.52,0.0,,,,,,
2025-05-25,8426.0,9590.0,1084.0,6793.88,9024.86,1358.24,0.0,,,,,,
2025-05-26,,,2615.0,13733.38,20795.79,8695.9,0.0,,,,,,
2025-05-27,12940.0,,855.0,12913.97,20387.21,8847.45,0.0,,,,,,
2025-05-28,14134.0,8294.0,1819.0,13134.57,21066.88,8766.83,0.0,,,,,,
2025-05-29,9001.0,7988.0,2466.0,13557.21,21023.78,8652.19,0.0,,,,,,
2025-05-30,12296.0,,2029.0,12214.92,18865.9,8398.63,0.0,,,,,,
